<FITC-A>: pMEK (S221)	<Alexa Fluor 700-A>: CD8	<PE-Gr-A>: ppERK	<Pacific Blue-A>: CTV-OT1
13845.2822	910.94751	404.699463	5702.5127
23360.9004	2269.33301	4973.27197	3908.6311
12505.7598	1123.38782	4916.80273	4463.91846
2920.65137	1068.55542	96.22509	3951.6145
934.235474	772.732727	23.5564041	2664.62842
15933.4248	1078.66931	935.567688	5908.60791
18813.8379	1500.85767	2458.83032	3858.69116
3565.3374	2110.20044	45.4428711	15308.4248
2799.81519	1746.60254	101.08197	2994.71606
6741.33252	2860.66479	1607.7146	3284.41675
16177.7842	1312.448	1979.12939	2395.60767
693.125183	222.911362	-23.4224014	1184.5968
20588.6406	1180.26379	3017.20508	8050.87793
6019.76953	1023.46484	863.312988	5052.02686
9434.9707	2199.1123	1898.08398	4390.93213
5640.73193	1748.65967	1023.43005	1375.49866
925.676941	318.744568	12.0124512	848.176758
7290.52686	1018.23566	1660.09131	3068.37622
1578.45288	546.940308	11.8478203	3061.68774
11964.0449	1729.71826	2687.06958	5610.89062
4845.90771	623.250488	146.442627	1189.41528
3669.43848	1023.50604	82.5665054	1914.93665
8805	975.527161	1198.70581	1853.40039
7192.45703	1238.74829	693.80603	4515.56787
12602.125	1864.88245	3527.34155	2766.30151
25195.0781	2565.06494	748.997437	7272.42383
7606.7373	601.202881	320.106445	3657.69385
11226.5117	1612.46399	2599.96484	2204.56445
12183.6807	1751.57495	126.616501	8913.93457
8439.75098	1808.56946	142.712112	6966.66895
12364.9385	886.632507	309.677551	4120.95215
28712.6816	1324.78381	356.095032	1823.20227
4528.25684	2910.71045	71.0205917	6100.03223
23809.9219	2902.74634	2125.26978	5237.70361
4409.38428	1482.7041	349.504395	1417.18005
9446.74512	7495.91846	76.7984009	23126.1094
8740.78027	3047.40796	192.232285	5872.30029
8642.00488	439.973511	135.123215	3242.70459
11994.5215	1272.29736	4593.896	1742.0708
5783.41211	1427.82275	785.544556	3772.47827
9246.68164	3033.54736	637.2948	4585.63574
14936.0586	1476.82068	837.683533	6936.59668
1927.83167	198.698837	117.273148	1886.88953
10099.7314	3706.69604	2684.07178	3586.39502
51994.4414	2206.09448	6835.76465	4443.34619
9772.00586	2097.71436	1620.61023	3433.69702
14983.6777	1689.03357	2750.15576	3534.90991
4688.875	2371.93579	242.078583	6746.51514
3340.17603	298.72876	111.526138	5461.20166
18618.7559	1043.39233	1913.27319	5472.01709
24356.1777	1405.52332	782.545105	4194.00049
23904.8965	3461.53149	6165.6001	7571.95361
2579.00122	852.81604	26.0471497	2215.00684
7181.63574	786.154663	612.929016	3187.14355
5987.99561	977.632996	687.524353	3610.93701
10667.5039	813.506409	2187.55127	4040.78784
21824.2988	2816.14941	1988.76697	7421.60107
17130.8496	2391.44824	2882.82397	7999.18262
16294.5791	2847.27539	1827.26514	15889.8271
16958.5449	2840.94531	3295.52026	6379.74658
14816.6992	1252.16162	1941.34045	6355.81641
8204.51855	1706.61938	1784.271	3997.72168
10696.3408	1340.34021	192.297546	1697.8988
11681.0938	1009.9187	412.559021	2938.61255
3449.91724	958.532959	39.6982689	5660.46533
10192.9824	1094.88379	1926.31897	4753.91895
18550.1133	2660.4563	3793.99854	9394.70605
10815.7256	1122.3252	165.823914	1635.31238
12530.1143	664.868591	1114.59863	3779.86841
8479.34863	3861.38062	2110.79297	12685.2744
8975.66504	706.583069	223.298447	4410.41455
799.429138	730.619873	-14.068121	500.819702
1591.50574	1156.00903	79.8107376	4206.875
24086.3242	849.122498	3097.30005	4144.10156
1655.37915	817.187866	510.028046	2628.36084
2730.39014	1796.95715	154.298035	2047.4198
9141.30371	2281.61035	408.037048	2382.96143
2209.36279	465.845276	25.286108	3156.2146
7708.65039	2032.15344	1084.7854	4427.23193
6673.39551	2257.62183	171.490631	8612.7666
18689.7773	2160.67822	1134.25024	5449.99365
6524.28906	897.071045	792.300293	2333.61084
2822.98804	601.468567	42.6666794	6512.74512
13792.1064	1382.18909	690.857056	5224.33643
865.193604	762.851562	47.3723755	3160.23511
11542.8545	1334.65991	673.002563	3200.22266
1899.19946	483.455231	166.163391	3033.54565
2424.72021	345.692474	146.911255	2145.0166
18374.3535	1204.64209	1160.41467	837.860107
7084.90527	651.062012	559.094421	1965.1095
16041.4961	1530.83801	530.874268	4545.15967
7167.58398	901.873901	563.240479	6372.82031
4255.56104	473.986572	273.774384	3582.82007
15827.96	3023.96631	1928.33972	5560.9165
609.226685	344.277161	16.9763851	4190.44971
15857.0166	1856.82129	2916.68262	2260.44507
9673.60645	1500.68872	386.47348	2234.26196
7613.20557	414.43338	222.000381	1205.24744
9451.68848	3221.41235	2982.1665	3101.56226
2772.12695	726.268433	-8.46623135	2800.85547
3912.79932	193.078781	81.1865768	3600.49487
2955.75317	892.085144	70.1597748	7411.80176
2013.10645	635.79834	-59.0387039	2505.0144
4999.5376	1325.98645	1023.96588	1719.7168
1441.49243	116.450714	-1.32678616	6729.15186
6842.92432	1052.33008	336.218628	2133.91382
8002.27686	2192.01392	471.83786	2202.27808
8239.60156	1547.776	2534.21606	6019.74756
10210.7529	1536.79248	1680.86621	3083.81128
7701.64941	776.265808	417.692017	1152.59802
409.398895	296.701935	49.7118416	2389.39404
8715.94434	927.008118	196.658615	5636.39404
9887.81348	984.492493	1098.39771	3008.31128
5689.90723	363.622131	987.483826	1388.21106
30662.9492	4000.25195	1669.48071	4257.8125
1435.69556	998.392639	359.746094	1191.41321
6630.16309	1138.54858	922.75824	3538.82153
2021.44165	2329.42847	90.5925293	6513.56201
3061.77588	2599.92603	345.123505	11670.3779
12056.7295	958.763123	2617.02173	840.704407
914.080139	133.852615	-25.533062	3986.66138
2652.84399	1043.76733	53.9223175	2344.13892
2592.89526	2816.93359	24.8191471	3971.2832
6923.0376	1186.41882	1438.47058	3090.43408
1913.89417	2116.92334	472.505463	2553.7439
1488.073	204.491409	78.8016968	6199.77539
5384.00439	858.452332	1194.27161	5107.48145
4699.69678	583.849304	746.463928	3222.13867
6540.72656	1195.42346	1388.69177	4583.521
556.799744	70.2323914	-24.5390968	2958.86548
10810.4102	881.959717	1165.21228	1105.89246
1592.69739	1443.59888	57.1635094	3633.80371
9841.60059	1548.3949	1030.90027	631.096863
4868.12158	2043.25293	1243.97839	2967.37573
6568.40186	648.479919	756.234924	4259.23438
417.222626	613.816467	36.4403725	4953.93213
15990.8701	1404.75403	1918.84717	3492.60913
14020.0879	1665.35193	391.496765	4326.69336
10441.4053	1166.16077	171.537552	3115.70972
838.016113	782.471069	79.9054947	5847.39746
13760.4209	1165.64771	348.840759	2296.6814
7537.854	756.051697	250.655869	4610.79834
9190.7207	4768.94971	1315.15967	13753.4463
12309.7529	873.335388	1626.88135	4126.84766
5832.44482	1613.74426	166.845261	3474.82642
6769.03271	1789.78088	663.638733	4429.23535
3208.58398	1229.34192	500.202911	2703.11133
6969.73096	1478.48999	1007.31061	10167.8828
2193.5022	1068.05786	325.288879	8759.07324
2089.61792	354.46347	92.1117554	2521.24927
10638.0488	4622.52051	2999.56226	4541.94141
-110.358879	298.56131	-13.377862	620.296326
13685.8232	1505.39258	1867.62195	993.018921
7148.17871	6930.75244	2033.56165	6621.71826
15118.0137	1209.31226	4357.22607	3105.89722
4456.3335	1745.06458	369.681946	3647.94922
10157.4756	2358.02588	1336.1239	4688.40332
1545.93054	186.548447	-41.2173996	7828.67822
6369.81885	1140.51746	366.705841	1850.32104
11147.0439	730.720154	2025.52893	2168.91602
12496.7207	1529.48743	246.463196	7213.33252
1880.64697	198.146683	4.40804338	1646.70776
5477.89453	741.979614	455.603333	3270.06201
11027.8076	958.942932	1678.58325	3302.67261
5135.17041	3211.27954	66.9506149	7374.04736
15157.8613	891.497986	1561.75537	4624.41602
9792.54883	867.832581	328.082367	7979.82959
18537.2031	2774.64502	1445.25452	3150.37988
15310.2852	871.62561	317.575836	3328.13843
21401.4492	1459.98499	1461.50745	15790.4561
7250.40869	349.568634	531.168762	1282.09692
1478.62256	1176.65234	72.1166687	2844.47632
955.395081	574.151001	20.4465618	5748.41699
1928.04053	219.55719	-15.5280123	3112.15894
5072.43115	413.369781	57.7355957	2552.59888
7010.21777	4487.16748	788.862732	5605.46045
8720.4834	377.904724	1193.86462	2626.75317
6443.36816	1360.09448	572.332153	4121.27148
1913.50891	569.245789	120.3367	5003.53467
7060.69824	2178.83887	1452.72327	2295.62085
3867.89111	268.601379	-14.3041363	5412.01172
1002.19031	50.5790596	-10.1751556	600.704285
21633.1621	1302.30054	3031.05591	2945.67529
13079.5557	2232.2439	1931.62817	6922.02588
2707.70508	1302.54333	33.4146538	2529.87036
14019.8906	2247.00293	2289.21094	3292.00122
20445.9785	1678.38135	556.873108	4896.61816
22345.584	3342.70654	1719.06702	6195.26123
3768.89551	2691.03052	159.069626	2032.23303
4056.43091	908.20343	1017.57184	3296.50098
19278.957	1262.21521	1481.81799	4246.99023
9787.45215	653.72345	1038.30103	4305.86084
14588.6846	2546.97559	2570.94409	2824.6394
12776.3525	1217.09863	2432.89111	5167.39014
2257.09888	578.295837	48.4766159	5234.40332
1956.39832	4082.78418	71.8937073	9248.96484
1331.50293	462.509552	133.62851	1364.35706
10613.8828	2280.94751	136.281281	14054.8086
2962.83154	1237.67346	173.510834	4118.18213
1411.20129	626.345642	-19.8554535	1296.62476
9713.2168	1541.83887	228.087509	3814.60962
14111.6514	604.164795	1891.15808	5829.57666
3829.57275	53.3429871	20.962883	5607.1001
497.064575	416.399384	-5.70840597	3331.60718
22192.8652	1634.67505	1429.24731	2589.06128
25113.3574	1879.34875	4190.71533	3533.39526
25184.166	2684.27271	3920.55786	4664.43652
605.407043	65.1547318	50.5573692	1321.15833
9093.37598	216.215973	444.153992	1346.34094
2749.24658	332.223175	1021.69513	4655.33643
6627.19531	1171.81323	521.093872	4070.21729
6298.55859	1859.35144	1145.45056	5718.32959
18256.1133	586.908813	1858.64893	4244.30518
8556.99512	537.329041	574.46814	5830.58936
1186.18408	380.281158	46.4959297	7531.96533
7551.56006	903.206421	182.502029	7364.03271
19273.6816	3806.05249	3102.38354	5236.63672
4544.1416	1967.72473	1297.38379	6352.14941
1678.45752	878.134644	64.0572205	6271.52393
17017.5137	931.34845	1359.16248	2390.13916
8782.45801	3158.2666	1054.83057	10427.0645
4080.80762	2057.42139	247.371048	3061.48193
12599.3223	2602.74487	1407.03442	12719.3789
12801.0088	1967.42883	556.567017	6587.22803
2401.87915	1719.38599	61.729538	5228.94971
24257.6309	1549.1228	837.057312	5036.0918
11322.7529	2182.97607	303.113403	4126.69287
9257.06836	379.332245	1042.07642	4821.34473
8330.53125	774.425171	175.597992	3555.35742
14085.752	1548.33667	2014.97705	7306.83057
1752.0614	809.459412	53.4661217	4628.14502
3301.29614	224.952515	143.547302	4081.09375
1041.48779	837.787109	9.09648323	4611.12207
7233.49658	313.686005	499.121063	4346.27246
9911.71191	974.063171	1014.80243	2225.28979
7473.02832	1138.42346	272.26062	1533.30493
14812	873.902039	2449.86108	4586.66943
12765.9307	1781.67554	2406.20239	5054.36914
14718.6123	2945.8623	2860.43481	3461.90869
14377.249	2243.18896	874.192871	3909.32202
3889.02344	382.786926	830.049866	2269.10474
4398.96289	1289.68909	250.820023	4947.53418
15266.9805	3698.03271	768.068909	6261.17822
950.08374	450.804138	50.3105621	453.426147
13320.2666	1257.67871	576.233582	3490.45361
3677.76245	946.050598	51.5886765	6309.05273
4311.65234	1709.32983	1058.7262	7223.87061
1289.53345	769.377319	42.2194862	632.756409
227.15033	239.192062	-12.0414038	4764.47314
5846.33447	1307.71875	182.560135	1857.1394
10228.542	456.499664	769.17041	433.680969
17994.8125	883.086548	2307.70068	2201.5957
2635.53149	64.6636887	14.1637659	4017.61963
9090.49512	798.13562	329.538177	2438.79785
687.076721	204.574417	-8.34574032	770.961182
22774.752	1954.59607	3183.77539	6727.64355
19065.709	965.716919	2654.25513	2867.28784
5431.49707	656.952454	698.091431	3587.85791
16693.8809	3176.34619	3605.32715	3704.125
6723.90869	1141.64893	289.47168	1063.27856
6299.71094	2054.79834	524.90564	4557.81738
678.843811	313.857086	-11.3492947	593.983887
1747.98389	301.395355	54.3646507	1124.2522
11739.1533	1027.20557	1981.96045	3392.6543
2755.50781	681.162903	0.851495981	811.551941
1188.23071	985.507141	46.4020729	2777.15796
9686.97949	683.051147	170.81041	6974.15625
3342.27197	1341.58533	156.206177	4796.41699
8805.7373	1255.44214	1497.97974	3952.49561
6598.45068	4828.32373	207.977173	4278.71826
2991.3291	363.26886	108.958504	1117.87146
14012.9424	867.327576	1957.11475	6361.55664
8520.51465	1501.35474	260.222809	2875.03638
4363.64258	1621.26013	1314.32715	5130.0498
2548.18164	1224.22522	94.740799	5109.07324
5077.64697	920.575989	71.073082	14437.4092
9991.44434	584.940125	2260.11572	1528.61694
5735.25928	2395.17065	517.472168	4738.64746
24250.6621	3322.48657	1476.3877	6146.12354
15435.2168	964.034912	1861.81665	3511.56787
1601.17358	1270.81384	4.1382761	5201.32764
15822.4746	1252.64832	472.753937	3929.94897
15335.2529	803.615112	2469.78784	3461.30225
8795.57617	926.043518	856.291321	5223.56348
6165.26953	2515.76025	625.699341	5501.45312
7647.55713	714.16095	891.913818	3346.09619
1475.25012	2315.3125	262.804321	946.371765
1476.4248	2372.6272	22.8422737	2922.9978
23290.9414	2445.16675	609.207642	4110.56396
1349.55664	617.737671	42.2023315	1307.91406
7131.63281	383.408875	341.227753	3104.1106
5115.01465	454.448395	295.129272	6999.61426
3713.37622	3880.36401	57.1983261	7539.17236
22653.3809	2637.96387	2956.14331	4027.60986
11066.1904	884.265625	1851.94141	2026.87122
13311.0439	2427.67505	240.738113	13096.0225
1951.96228	1475.71948	0.770751715	5369.99072
13854.8594	1325.03491	2419.78076	3854.84692
12216.6895	1222.33899	1544.41675	4202.94238
10446.3564	1843.98901	379.584076	5609.15918
3088.41895	1176.42188	855.51178	2254.86792
7737.44922	1155.96069	1083.9408	6374.95703
3954.33447	1359.08936	54.7874908	4831.56104
1665.88391	1208.51355	39.7733154	1380.59814
4223.26172	682.276306	481.438141	3214.76685
611.880737	453.718353	-26.7747326	4401.72852
8575.91992	1130.9563	851.271423	5880.33838
13446.3145	2047.65564	1475.67114	4165.7627
7360.98828	2841.36963	66.2712097	9896.49023
18540.4492	1878.65234	2657.19507	3981.26685
11227.0195	2263.70752	3123.01416	3466.96753
5044.29688	503.244354	16.2824402	5136.21631
5368.19238	984.374207	983.062561	3838.31494
8133.7417	1289.10962	852.621399	7480.52246
11401.3809	622.479614	2035.85779	2315.21069
6943.27344	1176.08301	214.85051	3985.4126
7560.63428	390.925629	512.828613	4038.05225
17286.9863	1575.10266	253.468277	5302.76221
1147.66406	444.575989	244.500122	2049.69214
5085.64355	1076.33484	744.276733	719.109741
8756.65137	2620.03442	2277.12915	2992.7981
16970.748	1929.75781	1997.40613	1676.3103
4923.07373	3408.49585	200.463745	5971.28418
5575.98779	2940.68359	212.111435	4730.25977
85599.7734	5611.96826	6763.7832	729.144714
10802.1211	2620.36206	2051.47559	4096.0127
2967.46265	2269.86401	97.3384018	7123.91211
886.610229	1424.39441	70.112648	1413.95117
8744.00391	796.712769	152.742371	1600.49963
2873.33862	1958.47668	63.9799156	4208.12891
42463.9336	3035.99634	5443.5874	6387.70459
15558.9365	1215.95691	1850.37573	1044.17004
14252.0889	1074.2019	2370.26343	1998.85986
12214.624	3387.3479	1367.66809	5323.80029
9238.33496	791.151123	507.186523	2074.99536
16324.5859	1559.99243	1883.99622	4186.11963
3057.65356	1814.38074	295.169464	8061.14062
-54.4380493	143.471161	-15.2173157	1531.53442
1355.12671	804.085205	36.7147255	8731.7334
10616.793	557.449402	600.48114	4798.78955
25041.6035	1138.8324	1172.4342	4209.28857
10974.1191	832.394409	1314.23743	4928.3125
1342.82825	2559.64722	4.74863768	9629.77148
2829.66724	714.245911	18.0885124	3135.43384
14663.6953	2414.16602	402.774994	6329.9165
1024.1355	1104.09912	-3.62476563	888.40509
4671.06543	2202.9231	253.275711	8386.23535
14785.4707	835.499573	2133.32007	4684.63916
12016.418	758.820984	176.796356	1611.44836
26661.1445	1519.03723	3619.63672	2564.83813
633.163818	1273.83289	59.8476295	1769.86572
23597.1426	1008.00525	3202.61206	5135.17383
281.514221	98.4239883	-44.5979805	590.653748
21173.7266	809.876038	1259.76367	3732.30566
3716.5437	3415.16772	103.133652	5477.33594
1844.7196	442.012238	-1.26430166	3152.61426
4229.93408	1333.98901	88.4988785	5904.11768
1913.32983	1180.88	45.3375282	3704.20068
11595.252	3520.21997	3094.72705	7417.17188
8616.45215	2786.03198	435.057098	5315.479
9696.79297	639.700562	988.391479	2906.39795
6129.67676	305.00708	42.8017616	8159.5376
1471.21155	295.60144	35.4920425	1877.86157
4063.93677	1073.36914	33.9939995	7904.7832
26791.9258	2880.20068	1381.25098	6006.09668
12224.9561	478.916046	1429.40796	2250.05933
16281.6201	1105.91797	2981.69653	8492.53223
5097.52832	1201.72693	937.72406	4711.9292
10702.8057	1925.04456	240.80838	4714.28564
9407.91797	526.724731	616.058655	6630.89795
2930.62085	1726.74377	65.5623627	3374.39062
26505.1758	4009.16577	2244.04956	3357.32471
1792.05664	211.456314	-7.73232269	3619.26147
2488.198	1536.82678	92.9747009	928.804871
7327.45459	590.671509	450.669708	2878.39136
8923.10938	325.009796	109.992058	1507.70813
13041.0674	1116.04321	2288.60645	6489.44824
2885.59253	2042.98376	666.509094	5086.62305
6793.84082	504.516479	56.0406799	12019.9258
1690.8324	587.008362	4.53068972	3098.82935
4164.07568	1543.44946	102.963676	10004.2725
8163.04346	2299.87622	1106.13843	4976.1084
5451.54443	3516.08911	539.71582	1552.88293
10329.5742	2904.13281	2873.74121	5621.64404
6899.28271	741.083069	2307.41064	1020.37128
8984.64844	786.822571	1415.245	5591.82178
2728.42627	934.703369	4.92362309	2249.04541
5493.5835	1105.21814	221.272903	6536.8208
2479.94629	1331.15991	99.456749	6070.50537
15158.7451	1565.14526	618.955688	5947.22217
412.756439	132.985809	34.9672432	1039.03308
10327.3701	2243.06885	223.215973	1142.31348
6516.79932	1218.53662	1666.00928	2775.69141
9678.82812	667.21106	411.965546	2812.52905
12838.6631	1640.13696	1881.88733	8051.88574
3739.57495	1091.13379	973.789856	2178.84668
10785.4043	822.05365	489.984924	466.483948
1220.85242	77.9150848	-18.5588493	3054.22217
2598.53491	994.018982	51.0392342	12015.8428
6921.04395	2108.99609	1894.22034	6848.87891
21900.5391	10774.3408	6963.96338	5333.01514
10415.2549	724.562073	642.364563	3539.68286
6837.32568	1540.59021	185.803055	6929.95801
14076.7471	2338.15674	507.574493	8255.73828
6792.25879	2058.30957	85.9092789	3255.573
10647.1572	667.321716	190.110306	2458.25928
1696.88025	592.490784	20.1848717	2734.88428
1123.12964	400.320251	32.9538879	3029.0188
2357.97241	1675.93616	95.6971054	1781.52112
1709.48486	177.279953	197.750687	1629.39758
7225.33154	706.928894	738.610352	1593.06262
10326.6748	2401.3894	313.776001	1465.0127
14779.7314	1418.31421	1044.34229	2349.3772
18820.5059	1058.59119	1182.16003	3023.42212
5979.1748	1031.92346	234.56395	698.449463
21947.1777	758.516235	2217.05688	5604.95557
7012.48877	604.29895	343.452881	1666.49194
2769.84692	308.697815	83.923645	7992.83301
5254.19873	4514.61719	2564.45361	7654.20215
2910.08496	616.745056	431.889069	1588.20166
4054.32715	348.084167	45.9115944	3917.43506
8507.20508	554.165588	584.243958	4254.47705
786.797546	301.475555	53.5789642	3457.26587
740.500916	387.97644	65.9771042	816.508972
6357.97461	320.730652	470.901367	830.451904
3658.47803	924.788757	30.5995731	5865.15039
11415.4688	792.039429	883.139954	3530.04419
